data_id,room_id,board_id,light,temp,sound,uploadtime,status
66827,516,516A,239,24,527,09/12/2021 09:36,1
66828,516,516B,235,25,624,09/12/2021 09:36,1
66829,516,516C,240,25,597,09/12/2021 09:36,1
66830,516,516B,256,25,620,09/12/2021 09:36,1
66831,516,516A,206,24,526,09/12/2021 09:36,1
66832,516,516C,252,24,596,09/12/2021 09:36,1
66833,516,516B,235,25,622,09/12/2021 09:36,1
66834,516,516A,218,24,527,09/12/2021 09:36,1
66835,516,516C,240,25,595,09/12/2021 09:36,1
66836,516,516A,205,24,526,09/12/2021 09:36,1
66837,516,516B,227,25,621,09/12/2021 09:36,1
66838,516,516C,264,25,593,09/12/2021 09:36,1
66839,516,516A,208,24,527,09/12/2021 09:36,1
66840,516,516B,243,25,623,09/12/2021 09:36,1
66841,516,516C,253,25,595,09/12/2021 09:36,1
66842,516,516A,212,24,527,09/12/2021 09:36,1
66843,516,516B,241,21,624,09/12/2021 09:36,1
66844,516,516C,239,25,594,09/12/2021 09:36,1
66845,516,516A,208,24,528,09/12/2021 09:36,1
66846,516,516B,217,25,622,09/12/2021 09:36,1
66847,516,516C,236,25,597,09/12/2021 09:36,1
66848,516,516A,205,24,527,09/12/2021 09:36,1
66849,516,516B,243,25,623,09/12/2021 09:37,1
66850,516,516A,212,25,527,09/12/2021 09:37,1
66851,516,516C,235,25,595,09/12/2021 09:37,1
66852,516,516B,254,25,623,09/12/2021 09:37,1
66853,516,516C,238,25,596,09/12/2021 09:37,1
66854,516,516A,227,24,523,09/12/2021 09:37,1
66855,516,516B,229,25,621,09/12/2021 09:37,1
66856,516,516A,239,24,528,09/12/2021 09:37,1
66857,516,516C,236,25,596,09/12/2021 09:37,1
66858,516,516B,220,25,623,09/12/2021 09:37,1
66859,516,516C,241,25,596,09/12/2021 09:37,1
66860,516,516B,249,25,623,09/12/2021 09:37,1
66861,516,516A,205,24,526,09/12/2021 09:37,1
66862,516,516C,248,25,598,09/12/2021 09:37,1
66863,516,516B,245,25,621,09/12/2021 09:37,1
66864,516,516A,207,24,527,09/12/2021 09:37,1
66865,516,516C,267,25,596,09/12/2021 09:37,1
66866,516,516B,220,25,623,09/12/2021 09:37,1
66867,516,516A,207,24,524,09/12/2021 09:37,1
66868,516,516C,250,25,595,09/12/2021 09:37,1
66869,516,516B,256,25,622,09/12/2021 09:37,1
66870,516,516A,206,24,525,09/12/2021 09:37,1
66871,516,516C,235,25,596,09/12/2021 09:37,1
66872,516,516B,222,25,622,09/12/2021 09:37,1
66873,516,516A,215,24,525,09/12/2021 09:37,1
66874,516,516B,250,25,623,09/12/2021 09:37,1
66875,516,516C,257,25,596,09/12/2021 09:37,1
66876,516,516A,240,24,529,09/12/2021 09:37,1
66877,516,516B,252,25,623,09/12/2021 09:37,1
66878,516,516C,240,25,597,09/12/2021 09:38,1
66879,516,516A,209,24,527,09/12/2021 09:38,1
66880,516,516C,264,25,596,09/12/2021 09:38,1
66881,516,516B,236,25,618,09/12/2021 09:38,1
66882,516,516A,239,24,527,09/12/2021 09:38,1
66883,516,516C,243,25,596,09/12/2021 09:38,1
66884,516,516B,218,25,621,09/12/2021 09:38,1
66885,516,516A,205,24,526,09/12/2021 09:38,1
66886,516,516C,235,25,598,09/12/2021 09:38,1
66887,516,516B,225,25,618,09/12/2021 09:38,1
66888,516,516A,235,24,527,09/12/2021 09:38,1
66889,516,516C,246,25,598,09/12/2021 09:38,1
66890,516,516B,227,25,623,09/12/2021 09:38,1
66891,516,516A,218,24,527,09/12/2021 09:38,1
66892,516,516C,261,25,597,09/12/2021 09:38,1
66893,516,516B,227,25,623,09/12/2021 09:38,1
66894,516,516A,207,24,526,09/12/2021 09:38,1
66895,516,516C,258,25,596,09/12/2021 09:38,1
66896,516,516B,230,25,623,09/12/2021 09:38,1
66897,516,516A,240,25,527,09/12/2021 09:38,1
66898,516,516C,244,25,596,09/12/2021 09:38,1
66899,516,516B,234,25,623,09/12/2021 09:38,1
66900,516,516A,208,25,527,09/12/2021 09:38,1
66901,516,516C,236,25,596,09/12/2021 09:38,1
66902,516,516B,239,25,623,09/12/2021 09:38,1
66903,516,516A,208,24,526,09/12/2021 09:38,1
66904,516,516C,237,25,597,09/12/2021 09:38,1
66905,516,516B,248,25,623,09/12/2021 09:38,1
66906,516,516A,240,25,523,09/12/2021 09:39,1
66907,516,516C,249,25,597,09/12/2021 09:39,1
66908,516,516B,248,25,623,09/12/2021 09:39,1
66909,516,516A,207,24,527,09/12/2021 09:39,1
66910,516,516C,263,25,596,09/12/2021 09:39,1
66911,516,516B,248,25,623,09/12/2021 09:39,1
66912,516,516A,227,24,528,09/12/2021 09:39,1
66913,516,516C,253,25,596,09/12/2021 09:39,1
66914,516,516B,234,25,621,09/12/2021 09:39,1
66915,516,516A,219,25,527,09/12/2021 09:39,1
66916,516,516C,236,25,597,09/12/2021 09:39,1
66917,516,516B,235,25,622,09/12/2021 09:39,1
66918,516,516A,216,24,527,09/12/2021 09:39,1
66919,516,516C,245,25,595,09/12/2021 09:39,1
66920,516,516B,225,25,623,09/12/2021 09:39,1
66921,516,516C,260,25,597,09/12/2021 09:39,1
66922,516,516A,214,24,527,09/12/2021 09:39,1
66923,516,516B,223,25,623,09/12/2021 09:39,1
66924,516,516C,244,25,596,09/12/2021 09:39,1
66925,516,516A,240,25,527,09/12/2021 09:39,1
66926,516,516B,256,25,623,09/12/2021 09:39,1
66927,516,516C,257,25,597,09/12/2021 09:39,1
66928,516,516A,223,24,526,09/12/2021 09:39,1
66929,516,516B,228,25,622,09/12/2021 09:39,1
66930,516,516A,205,24,527,09/12/2021 09:39,1
66931,516,516B,224,25,622,09/12/2021 09:39,1
66932,516,516A,237,25,527,09/12/2021 09:39,1
66934,516,516B,245,25,621,09/12/2021 09:39,1
66935,516,516A,207,25,528,09/12/2021 09:40,1
66936,516,516C,239,25,595,09/12/2021 09:40,1
66937,516,516B,254,25,622,09/12/2021 09:40,1
66938,516,516C,254,25,596,09/12/2021 09:40,1
66939,516,516A,235,25,527,09/12/2021 09:40,1
66940,516,516B,245,25,622,09/12/2021 09:40,1
66941,516,516C,263,25,601,09/12/2021 09:40,1
66943,516,516A,231,25,526,09/12/2021 09:40,1
66944,516,516B,229,25,622,09/12/2021 09:40,1
66945,516,516C,264,25,601,09/12/2021 09:40,1
66946,516,516A,210,25,527,09/12/2021 09:40,1
66947,516,516C,249,25,600,09/12/2021 09:40,1
66948,516,516B,254,25,623,09/12/2021 09:40,1
66949,516,516A,206,25,526,09/12/2021 09:40,1
66950,516,516C,247,25,602,09/12/2021 09:40,1
66951,516,516B,260,25,622,09/12/2021 09:40,1
66952,516,516C,241,25,602,09/12/2021 09:40,1
66953,516,516A,230,24,527,09/12/2021 09:40,1
66954,516,516B,252,25,623,09/12/2021 09:40,1
66955,516,516A,234,24,526,09/12/2021 09:40,1
66956,516,516B,248,25,621,09/12/2021 09:40,1
66957,516,516C,236,25,604,09/12/2021 09:40,1
66958,516,516A,217,25,527,09/12/2021 09:40,1
66959,516,516C,265,25,601,09/12/2021 09:40,1
66960,516,516B,248,25,623,09/12/2021 09:40,1
66961,516,516A,214,25,525,09/12/2021 09:40,1
66962,516,516C,247,25,601,09/12/2021 09:40,1
66963,516,516B,231,25,623,09/12/2021 09:40,1
66964,516,516A,226,24,527,09/12/2021 09:40,1
66965,516,516C,241,25,602,09/12/2021 09:40,1
66966,516,516B,221,25,621,09/12/2021 09:41,1
66967,516,516A,240,25,524,09/12/2021 09:41,1
66968,516,516B,222,25,621,09/12/2021 09:41,1
66969,516,516C,247,25,599,09/12/2021 09:41,1
66970,516,516A,205,24,527,09/12/2021 09:41,1
66971,516,516B,225,25,626,09/12/2021 09:41,1
66972,516,516C,256,25,601,09/12/2021 09:41,1
66973,516,516A,212,25,526,09/12/2021 09:41,1
66974,516,516B,236,25,623,09/12/2021 09:41,1
66975,516,516C,256,25,597,09/12/2021 09:41,1
66976,516,516A,234,24,528,09/12/2021 09:41,1
66977,516,516B,259,25,620,09/12/2021 09:41,1
66978,516,516C,252,25,600,09/12/2021 09:41,1
66979,516,516A,234,24,527,09/12/2021 09:41,1
66980,516,516B,222,25,622,09/12/2021 09:41,1
66981,516,516C,239,25,602,09/12/2021 09:41,1
66982,516,516A,213,24,526,09/12/2021 09:41,1
66983,516,516B,264,25,617,09/12/2021 09:41,1
66984,516,516C,268,25,602,09/12/2021 09:41,1
66985,516,516B,240,25,622,09/12/2021 09:41,1
66986,516,516C,240,25,602,09/12/2021 09:41,1
66987,516,516A,232,24,521,09/12/2021 09:41,1
66988,516,516B,222,25,623,09/12/2021 09:41,1
66989,516,516C,256,25,601,09/12/2021 09:41,1
66990,516,516A,206,24,527,09/12/2021 09:41,1
66991,516,516C,254,25,601,09/12/2021 09:41,1
66992,516,516A,238,25,525,09/12/2021 09:41,1
66993,516,516B,256,25,623,09/12/2021 09:41,1
66994,516,516C,237,25,602,09/12/2021 09:42,1
66995,516,516A,206,24,526,09/12/2021 09:42,1
66996,516,516B,220,25,615,09/12/2021 09:42,1
66997,516,516C,244,25,601,09/12/2021 09:42,1
66998,516,516A,239,24,525,09/12/2021 09:42,1
66999,516,516B,219,25,621,09/12/2021 09:42,1
67000,516,516C,256,25,595,09/12/2021 09:42,1
67001,516,516A,209,25,527,09/12/2021 09:42,1
67002,516,516B,221,25,620,09/12/2021 09:42,1
67003,516,516C,240,25,597,09/12/2021 09:42,1
67004,516,516B,224,25,621,09/12/2021 09:42,1
67005,516,516C,239,25,597,09/12/2021 09:42,1
67006,516,516A,222,25,527,09/12/2021 09:42,1
67008,516,516C,260,25,597,09/12/2021 09:42,1
67009,516,516A,220,24,526,09/12/2021 09:42,1
67010,516,516B,255,25,623,09/12/2021 09:42,1
67011,516,516A,236,25,527,09/12/2021 09:42,1
67012,516,516B,227,25,621,09/12/2021 09:42,1
67013,516,516C,260,25,596,09/12/2021 09:42,1
67014,516,516B,234,25,621,09/12/2021 09:42,1
67015,516,516A,214,24,527,09/12/2021 09:42,1
67016,516,516C,237,25,597,09/12/2021 09:42,1
67017,516,516B,240,25,622,09/12/2021 09:42,1
67018,516,516A,207,25,527,09/12/2021 09:42,1
67019,516,516B,240,25,624,09/12/2021 09:42,1
67020,516,516C,249,25,597,09/12/2021 09:42,1
67021,516,516A,204,25,522,09/12/2021 09:42,1
67022,516,516C,264,25,597,09/12/2021 09:43,1
67023,516,516B,229,25,623,09/12/2021 09:43,1
67024,516,516A,211,25,527,09/12/2021 09:43,1
67025,516,516C,236,25,592,09/12/2021 09:43,1
67026,516,516A,231,25,527,09/12/2021 09:43,1
67027,516,516B,235,25,622,09/12/2021 09:43,1
67028,516,516A,241,25,527,09/12/2021 09:43,1
67029,516,516C,262,25,595,09/12/2021 09:43,1
67030,516,516B,233,25,621,09/12/2021 09:43,1
67031,516,516A,227,25,527,09/12/2021 09:43,1
67032,516,516C,238,25,595,09/12/2021 09:43,1
67033,516,516B,258,25,623,09/12/2021 09:43,1
67034,516,516A,206,25,526,09/12/2021 09:43,1
67035,516,516C,268,25,597,09/12/2021 09:43,1
67036,516,516B,223,25,624,09/12/2021 09:43,1
67037,516,516A,216,25,525,09/12/2021 09:43,1
67038,516,516C,237,25,598,09/12/2021 09:43,1
67039,516,516B,247,25,625,09/12/2021 09:43,1
67040,516,516A,234,25,526,09/12/2021 09:43,1
67041,516,516B,235,25,623,09/12/2021 09:43,1
67042,516,516C,266,25,598,09/12/2021 09:43,1
67043,516,516C,260,25,596,09/12/2021 09:43,1
67044,516,516A,240,25,527,09/12/2021 09:43,1
67045,516,516C,241,25,602,09/12/2021 09:43,1
67046,516,516A,213,25,524,09/12/2021 09:43,1
67047,516,516B,248,25,623,09/12/2021 09:43,1
67048,516,516C,243,25,602,09/12/2021 09:43,1
67049,516,516A,233,25,527,09/12/2021 09:43,1
67050,516,516B,245,25,623,09/12/2021 09:43,1
67051,516,516C,247,25,601,09/12/2021 09:44,1
67052,516,516A,208,25,525,09/12/2021 09:44,1
67053,516,516B,258,25,622,09/12/2021 09:44,1
67054,516,516A,207,25,526,09/12/2021 09:44,1
67055,516,516C,244,25,601,09/12/2021 09:44,1
67056,516,516B,248,25,623,09/12/2021 09:44,1
67057,516,516C,245,25,602,09/12/2021 09:44,1
67058,516,516A,221,25,527,09/12/2021 09:44,1
67059,516,516B,226,25,624,09/12/2021 09:44,1
67060,516,516B,242,25,622,09/12/2021 09:44,1
67061,516,516C,239,25,601,09/12/2021 09:44,1
67062,516,516A,223,25,527,09/12/2021 09:44,1
67063,516,516B,255,25,621,09/12/2021 09:44,1
67064,516,516C,242,25,602,09/12/2021 09:44,1
67065,516,516A,228,25,527,09/12/2021 09:44,1
67066,516,516C,249,25,605,09/12/2021 09:44,1
67067,516,516A,236,25,527,09/12/2021 09:44,1
67068,516,516B,224,25,621,09/12/2021 09:44,1
67069,516,516C,254,25,601,09/12/2021 09:44,1
67071,516,516B,224,25,621,09/12/2021 09:44,1
67072,516,516C,259,25,602,09/12/2021 09:44,1
67073,516,516A,228,25,522,09/12/2021 09:44,1
67074,516,516B,253,25,623,09/12/2021 09:44,1
67075,516,516C,256,25,602,09/12/2021 09:44,1
67076,516,516A,207,25,527,09/12/2021 09:44,1
67077,516,516B,260,25,621,09/12/2021 09:44,1
67078,516,516C,241,25,602,09/12/2021 09:44,1
67079,516,516B,261,25,623,09/12/2021 09:44,1
67080,516,516A,233,25,527,09/12/2021 09:44,1
67081,516,516C,259,25,600,09/12/2021 09:45,1
67082,516,516B,237,25,621,09/12/2021 09:45,1
67083,516,516A,205,25,526,09/12/2021 09:45,1
67084,516,516C,240,25,602,09/12/2021 09:45,1
67085,516,516B,239,25,623,09/12/2021 09:45,1
67086,516,516A,211,25,527,09/12/2021 09:45,1
67087,516,516C,244,25,600,09/12/2021 09:45,1
67088,516,516B,211,25,623,09/12/2021 09:45,1
67089,516,516A,207,25,527,09/12/2021 09:45,1
67090,516,516C,239,25,602,09/12/2021 09:45,1
67091,516,516B,224,25,622,09/12/2021 09:45,1
67092,516,516A,229,25,526,09/12/2021 09:45,1
67093,516,516B,246,25,621,09/12/2021 09:45,1
67094,516,516C,239,25,601,09/12/2021 09:45,1
67095,516,516A,241,25,526,09/12/2021 09:45,1
67097,516,516C,238,25,602,09/12/2021 09:45,1
67098,516,516A,224,25,527,09/12/2021 09:45,1
67099,516,516C,239,25,602,09/12/2021 09:45,1
67100,516,516B,240,25,622,09/12/2021 09:45,1
67101,516,516A,208,25,527,09/12/2021 09:45,1
67102,516,516C,241,25,601,09/12/2021 09:45,1
67103,516,516B,224,25,623,09/12/2021 09:45,1
67104,516,516A,205,25,527,09/12/2021 09:45,1
67105,516,516C,254,25,602,09/12/2021 09:45,1
67106,516,516B,257,25,622,09/12/2021 09:45,1
67107,516,516A,206,25,525,09/12/2021 09:45,1
67108,516,516C,267,25,602,09/12/2021 09:45,1
67109,516,516B,222,25,621,09/12/2021 09:46,1
67110,516,516A,215,25,526,09/12/2021 09:46,1
67111,516,516C,240,25,600,09/12/2021 09:46,1
67112,516,516B,239,25,622,09/12/2021 09:46,1
67114,516,516C,246,25,602,09/12/2021 09:46,1
67115,516,516B,242,25,622,09/12/2021 09:46,1
67116,516,516A,221,25,526,09/12/2021 09:46,1
67117,516,516C,256,25,602,09/12/2021 09:46,1
67118,516,516B,228,25,621,09/12/2021 09:46,1
67119,516,516A,206,25,526,09/12/2021 09:46,1
67120,516,516C,251,25,602,09/12/2021 09:46,1
67121,516,516B,229,25,621,09/12/2021 09:46,1
67122,516,516A,207,25,525,09/12/2021 09:46,1
67123,516,516C,238,25,602,09/12/2021 09:46,1
67124,516,516B,254,25,623,09/12/2021 09:46,1
67125,516,516A,207,25,526,09/12/2021 09:46,1
67126,516,516C,238,25,601,09/12/2021 09:46,1
67127,516,516A,216,25,524,09/12/2021 09:46,1
67128,516,516B,230,25,623,09/12/2021 09:46,1
67129,516,516C,238,25,602,09/12/2021 09:46,1
67130,516,516B,222,25,623,09/12/2021 09:46,1
67131,516,516A,240,25,526,09/12/2021 09:46,1
67132,516,516C,242,25,602,09/12/2021 09:46,1
67133,516,516A,229,25,526,09/12/2021 09:46,1
67134,516,516B,223,25,621,09/12/2021 09:46,1
67135,516,516C,252,25,602,09/12/2021 09:46,1
67136,516,516A,233,25,527,09/12/2021 09:46,1
67137,516,516B,238,25,622,09/12/2021 09:46,1
67138,516,516A,211,25,526,09/12/2021 09:47,1
67139,516,516C,257,25,601,09/12/2021 09:47,1
67140,516,516B,255,25,621,09/12/2021 09:47,1
67141,516,516A,229,25,526,09/12/2021 09:47,1
67142,516,516C,256,25,602,09/12/2021 09:47,1
67143,516,516B,238,25,621,09/12/2021 09:47,1
67144,516,516A,218,25,527,09/12/2021 09:47,1
67145,516,516C,238,25,602,09/12/2021 09:47,1
67146,516,516B,259,25,622,09/12/2021 09:47,1
67147,516,516A,215,25,527,09/12/2021 09:47,1
67148,516,516C,267,25,603,09/12/2021 09:47,1
67149,516,516B,236,25,623,09/12/2021 09:47,1
67150,516,516A,241,25,526,09/12/2021 09:47,1
67151,516,516C,240,25,602,09/12/2021 09:47,1
67152,516,516A,215,25,527,09/12/2021 09:47,1
67153,516,516C,267,25,601,09/12/2021 09:47,1
67154,516,516B,245,25,617,09/12/2021 09:47,1
67155,516,516A,228,25,526,09/12/2021 09:47,1
67156,516,516C,247,25,602,09/12/2021 09:47,1
67157,516,516B,229,25,623,09/12/2021 09:47,1
67158,516,516A,216,25,526,09/12/2021 09:47,1
67159,516,516C,242,25,602,09/12/2021 09:47,1
67160,516,516B,224,25,623,09/12/2021 09:47,1
67161,516,516A,241,25,527,09/12/2021 09:47,1
67163,516,516B,217,25,623,09/12/2021 09:47,1
67164,516,516A,220,25,526,09/12/2021 09:47,1
67165,516,516C,260,25,603,09/12/2021 09:47,1
67166,516,516B,252,25,622,09/12/2021 09:47,1
67167,516,516A,209,25,527,09/12/2021 09:48,1
67168,516,516C,256,25,599,09/12/2021 09:48,1
67169,516,516B,257,25,622,09/12/2021 09:48,1
67170,516,516C,265,25,596,09/12/2021 09:48,1
67171,516,516B,225,25,621,09/12/2021 09:48,1
67172,516,516A,207,25,526,09/12/2021 09:48,1
67173,516,516C,268,25,601,09/12/2021 09:48,1
67174,516,516A,213,24,527,09/12/2021 09:48,1
67175,516,516B,227,25,617,09/12/2021 09:48,1
67176,516,516C,267,25,600,09/12/2021 09:48,1
67177,516,516A,237,25,527,09/12/2021 09:48,1
67178,516,516B,245,25,622,09/12/2021 09:48,1
67179,516,516C,256,25,601,09/12/2021 09:48,1
67180,516,516B,248,25,626,09/12/2021 09:48,1
67181,516,516C,239,25,602,09/12/2021 09:48,1
67182,516,516A,217,25,527,09/12/2021 09:48,1
67183,516,516B,226,25,622,09/12/2021 09:48,1
67184,516,516C,268,25,602,09/12/2021 09:48,1
67185,516,516A,241,25,526,09/12/2021 09:48,1
67186,516,516B,228,25,621,09/12/2021 09:48,1
67187,516,516C,240,25,602,09/12/2021 09:48,1
67188,516,516A,214,25,526,09/12/2021 09:48,1
67189,516,516B,262,25,622,09/12/2021 09:48,1
67190,516,516C,264,25,601,09/12/2021 09:48,1
67191,516,516A,207,25,526,09/12/2021 09:48,1
67192,516,516B,225,25,623,09/12/2021 09:48,1
67193,516,516A,207,25,526,09/12/2021 09:48,1
67194,516,516C,262,25,602,09/12/2021 09:48,1
67195,516,516B,260,25,623,09/12/2021 09:48,1
67196,516,516C,258,25,602,09/12/2021 09:49,1
67197,516,516A,210,25,527,09/12/2021 09:49,1
67198,516,516B,248,25,622,09/12/2021 09:49,1
67199,516,516C,249,25,602,09/12/2021 09:49,1
67200,516,516A,214,25,526,09/12/2021 09:49,1
67201,516,516B,226,25,622,09/12/2021 09:49,1
67202,516,516C,240,25,601,09/12/2021 09:49,1
67203,516,516A,209,25,527,09/12/2021 09:49,1
67204,516,516B,260,25,622,09/12/2021 09:49,1
67205,516,516C,251,25,600,09/12/2021 09:49,1
67206,516,516A,209,25,525,09/12/2021 09:49,1
67207,516,516B,224,25,620,09/12/2021 09:49,1
67208,516,516C,265,25,602,09/12/2021 09:49,1
67209,516,516A,210,25,527,09/12/2021 09:49,1
67210,516,516B,246,25,620,09/12/2021 09:49,1
67211,516,516C,240,25,601,09/12/2021 09:49,1
67212,516,516A,231,25,526,09/12/2021 09:49,1
67213,516,516B,252,25,620,09/12/2021 09:49,1
67214,516,516C,266,25,601,09/12/2021 09:49,1
67215,516,516A,236,25,526,09/12/2021 09:49,1
67216,516,516B,242,25,624,09/12/2021 09:49,1
67217,516,516C,240,25,601,09/12/2021 09:49,1
67218,516,516A,207,25,527,09/12/2021 09:49,1
67219,516,516B,225,25,621,09/12/2021 09:49,1
67220,516,516C,267,25,602,09/12/2021 09:49,1
67221,516,516A,241,25,527,09/12/2021 09:49,1
67222,516,516B,223,25,621,09/12/2021 09:49,1
67223,516,516C,252,25,602,09/12/2021 09:49,1
67224,516,516A,209,25,526,09/12/2021 09:49,1
67225,516,516B,223,25,620,09/12/2021 09:50,1
67226,516,516C,242,25,601,09/12/2021 09:50,1
67227,516,516A,241,25,526,09/12/2021 09:50,1
67228,516,516B,257,25,621,09/12/2021 09:50,1
67229,516,516C,256,25,602,09/12/2021 09:50,1
67230,516,516A,209,25,527,09/12/2021 09:50,1
67231,516,516B,251,25,623,09/12/2021 09:50,1
67232,516,516C,264,25,602,09/12/2021 09:50,1
67233,516,516A,213,25,527,09/12/2021 09:50,1
67234,516,516B,231,25,624,09/12/2021 09:50,1
67235,516,516C,262,25,597,09/12/2021 09:50,1
67236,516,516A,220,25,527,09/12/2021 09:50,1
67237,516,516B,234,25,622,09/12/2021 09:50,1
67238,516,516C,246,25,602,09/12/2021 09:50,1
67239,516,516A,218,25,526,09/12/2021 09:50,1
67240,516,516B,244,25,621,09/12/2021 09:50,1
67241,516,516C,240,25,602,09/12/2021 09:50,1
67242,516,516A,227,25,522,09/12/2021 09:50,1
67243,516,516B,222,25,620,09/12/2021 09:50,1
67244,516,516C,240,25,603,09/12/2021 09:50,1
67245,516,516A,237,25,526,09/12/2021 09:50,1
67246,516,516B,234,25,622,09/12/2021 09:50,1
67247,516,516C,240,25,601,09/12/2021 09:50,1
67248,516,516B,252,25,621,09/12/2021 09:50,1
67249,516,516A,237,25,526,09/12/2021 09:50,1
67250,516,516C,240,25,602,09/12/2021 09:50,1
67251,516,516A,231,25,525,09/12/2021 09:50,1
67252,516,516B,237,25,622,09/12/2021 09:50,1
67253,516,516C,257,25,602,09/12/2021 09:50,1
67254,516,516A,238,25,527,09/12/2021 09:51,1
67255,516,516B,246,25,622,09/12/2021 09:51,1
67256,516,516C,268,25,602,09/12/2021 09:51,1
67257,516,516A,231,25,525,09/12/2021 09:51,1
67258,516,516C,268,25,597,09/12/2021 09:51,1
67259,516,516B,260,25,621,09/12/2021 09:51,1
67260,516,516A,214,25,527,09/12/2021 09:51,1
67261,516,516C,267,25,602,09/12/2021 09:51,1
67262,516,516B,256,25,623,09/12/2021 09:51,1
67263,516,516A,211,25,525,09/12/2021 09:51,1
67264,516,516C,254,25,602,09/12/2021 09:51,1
67265,516,516B,257,25,622,09/12/2021 09:51,1
67266,516,516A,238,25,527,09/12/2021 09:51,1
67267,516,516C,237,25,600,09/12/2021 09:51,1
67268,516,516B,261,25,619,09/12/2021 09:51,1
67269,516,516A,217,25,527,09/12/2021 09:51,1
67270,516,516C,268,25,602,09/12/2021 09:51,1
67271,516,516B,233,25,621,09/12/2021 09:51,1
67272,516,516A,207,25,526,09/12/2021 09:51,1
67273,516,516C,246,25,600,09/12/2021 09:51,1
67274,516,516B,243,25,621,09/12/2021 09:51,1
67275,516,516A,212,25,527,09/12/2021 09:51,1
67276,516,516C,241,25,602,09/12/2021 09:51,1
67277,516,516B,234,25,622,09/12/2021 09:51,1
67278,516,516A,220,25,527,09/12/2021 09:51,1
67279,516,516C,262,25,601,09/12/2021 09:51,1
67280,516,516B,247,25,623,09/12/2021 09:51,1
67281,516,516A,223,25,527,09/12/2021 09:51,1
67282,516,516C,264,25,602,09/12/2021 09:51,1
67283,516,516B,224,25,621,09/12/2021 09:52,1
67284,516,516A,217,25,527,09/12/2021 09:52,1
67285,516,516C,259,25,602,09/12/2021 09:52,1
67287,516,516A,211,25,526,09/12/2021 09:52,1
67288,516,516C,242,25,602,09/12/2021 09:52,1
67289,516,516B,230,25,624,09/12/2021 09:52,1
67290,516,516A,215,25,526,09/12/2021 09:52,1
67291,516,516B,250,25,621,09/12/2021 09:52,1
67292,516,516C,243,25,602,09/12/2021 09:52,1
67293,516,516C,256,25,601,09/12/2021 09:52,1
67294,516,516A,221,25,526,09/12/2021 09:52,1
